text,label
this is the only freezer wrap i use now i was having trouble finding it in our area so i checked amazon & there it was i ordered a case so i would not run out for a while really good stuff,informal
this was really fun for my small children indoors and out until it broke some little plastic washer in the steering mechanism broke and now it cant steer at all im now trying to find replacement parts,informal
only thing is i did not remember how big it was i intended to take it on a plane ride but once it got here i see it is much too big for that to be reasonable i should have checked the product information more thoroughly,informal
i love everything coconut these bars are no exception purely healthy ingredients so i feel good about eating them the coconut cream pie is delicious every bite is pure heaven my other favorite is the peanut butter & jelly - delish cashew cookie is pretty good also,informal
its good its like a buzzer lol it came wit this thing so i can stick it to surfaces so place it anywhere n buzz it if u hear bs o it comes with baterries too,informal
my 2 yr old daughter is like a diego disciple she wants to watch him everyday so when she opened this up on christmas day every other toy was instantly ignored for the next hour she loves it,informal
i like this carbon but what can you say it does its job and it is carbon i went with it because i have always had good experiences with seachem products and i have yet to be disappointed,informal
bella loves these treatsbella is a maltese dog very fussy about the food she eats she loves tarter treats and its the only treat that she will completely eat and finish i feed her one a day in the morning thanks for these treats theresa maile,informal
this chocolate flavor is bland and chalky but the shakes do not upset my stomach and they help me recover from my more strenuous workouts u may want to consider another flavor but on has a great product,informal
if you like the very strong smell of rose then you might like this product the perfumy smell is overwhelming i do not like the texture either its like cold cream same texture as noxema original kinda greasy too not for me,informal
i use this specifically on my feet heels but i also put it on any type of skin abrasion it definitely helps soothe and heal i like to always keep it on hand and i bought some for my mom and dad dad likes it also,informal
very good seller quick shipper very nice product looks good works well we bought these two for my mother-n-law and sister-n-law the one i bought for my wife works great get is a lot of use back shoulder injuries,informal
my son got this game for his birthday and loved it i thought the design was very cool it had that old ballpark feel the attention to detail is incredible my son had enjoyed many hours of fun playing this pinball style game,informal
like this product very much my husband put it together in about 5 minutes btw it does come with instructions i like the fact that it is so lightweight for movement in and out of the car trunk more stability than the two canes i had been using,informal
i bought one of these 4 years ago for my first granddaughter and have purchased this one for my second granddaughter they are good quality last even toddler treatment and are instructional also the girls have loved playing with this long after the educational information is learned,informal
just the right size for fitting a toddler not too big not too small just right my daughter 26 now had the same baby doll when she was small it was the only doll she literally wore out,informal
i guess i should have paid closer attention to the dimensions these steps are too small for my pekingnese and he is not a big dog but he is twenty pounds so keep this in mind for your own otherwise the quality is pretty good,informal
yum will buy again of course not much to say about a product which is reliably good and yet this review window wants me to write more so i did and still nothing more to say,informal
i do not need to say much about this item a case of this product cannot be found anywhere else at a cheaper price online if you like cheesy-poof-like munchies this is a great snack for you it is vegan but that does not take away from its flavor,informal
just like the other user i did not get the now 25% more but instead got advanced glutamine matrix false advertisement i am surprised that amazon com llc would ship something different than otherwise pictured beware,informal
i gave this toy to a little girl who just turned two she was enthralled it kept her busy for a long time and also prompted imaginative interactive play very sturdy an 11 year old boy at the party also loved using it to play with her good choice,informal
recommended maybe a bit small if you want to pack too many things but worked for me i packed 10 diapers one bag of wipe two shirts one pant socks 3 baby jar food two bottles three small toys diaper rash cream and a few other items comfortably,informal
i already had a kit but i lost it so i got this one its wonderful it has it all just beware that it is a little sharp so you might want to be careful around the gums,informal
i do not know what you people are talking about she has cute clothes and she is too pretty to be true she is not slutty nor is she inappropriate i have them all and she is awsome but i like cloe a lil better bratz rock,informal
i have two american eskimo dogs and so these are good for them if i had larger dogs these treats would be too small for the dog to enjoy again good as a treat for small dogs bite size pieces,informal
its says fast motor so far i do not think its as fast as stock motor i r eally do not like that but i will see how dependable it is so up date junk burned up do not perform well at all,informal
this was a really good value both of my sons play with it and they are 2 and almost 4 my 2 year old doesnt really know what he is doing my the almost 4 year old is starting to get the hang of it good product though,informal
this one does not clean their teeth as well as the other one premier bone with bristles is better my pom did not go after the bone at all while my akita went after the premier and it is his favorite get the premier busy buddy bristle bone instead,informal
my mom used to buy these wafers back in grade school for me and they are delicious i am glad i was able to find them again because they taste great and are the only vitamin c tablets i will ever buy,informal
wife wanted me to get these for her to try she used them for a while and then told me she would not need any more did not really help with her problem keep on trying,informal
i purchased this product and my son manages to always pee through his diaper i dont think they fit him right and my friend has the same problem with he son in these diapers luvs and pampers seem to do alot better,informal
this game is great i just got it and can not stop playing it has all the lastest fashions you can make lots of friends go to parties go shopping have boyfriends sign up for cheerleading and different sports get it,informal
this is ok for me my friend raves about but since my skin is really sensitive to lotion stuff i forget to use it coz i have so much to choose from and i forget which one i had put on,informal
my mom is cats love this bed its plushy soft and extra comfy it has a non-slip bottom so it doesnt move around all over and when it comes time to wash i just throw it in the washer and that is that,informal
these are pretty good but they a bit too strong if you have a date or want to be kissing someone do not eat these within 24 hour of that time or you might turn them off,informal
i like this product i am a breastfeeding mother and like other moms who breastfeed their babies i tend to become dry and a little tender it helped intercourse to be more comfortable i recommend this product,informal
that is all i can say lathers better and is thicker doc woods i will try another brand the next time i order this was relatively inexpensive given how much i paid for the inferior doc woods product earlier,informal
i use this conditioner alone skipping the shampoo a couple times a week i am a hair product junkie and think it softens and detangles my hair the best of any product i have tried and gives you amazing smelling hair,informal
i bought this for my daughter because she loves pigs for some reason she is 13 so she does not play with it but i think a younger child would love it it is very cute,informal
i can remember the charles chip truck coming to the house to deliver our chips wonderful memories mom also had a empty can under the cabinet where she hid extra holiday cookies for us i so want some charles chips best tasting chips i ever remember,informal
i never dreamed i would ever wear a fragrance called ralph people ask what i am wearing and when i answer with ralph they look at me sorta funny but i love the way it makes me feel i love the light floral fragrance i love ralph sorry bill,informal
all of the leapster games are great but this one is nice and light hearted while still educational very cute & fun relaxing for my 3 year old to play he is very competative and this is a nice game to kind of bring his emotions back to normal,informal
the product works great it fills u up just the taste is to bland it smells great i add a dime size of cholate surp to it to help with the taste i also devide up the portion into two servings to last longer at work,informal
i purchased this bottle warmer 6 months ago i have to say to my suprise i am still using it it warms the bottle perfectly and now that my daughter is eating jar food it also warms the food just right this is a definate must have for moms,informal
i bought this football for my husband not my child he loves the cowboys and thought this ball was really fun he is still a kid at heart what can i say very nice design and seems to be durable overall a great buy,informal
i purchased this walker for my father and he just loves it it maneuvers very easily is relatively small and is very light weight it is light enough that my mom can lift it into the car by herself it is great for inside and outside,informal
i used to have this game as a kid and picked it up for my nephew he loved it i actually downloaded a iphone game just like this called ka-boom that is a lot of fun as well and much more portable,informal
i gave this away to a little girl turning 10 it was birthday and also on the enduring timeless toy list i also remembered how much fun i had collecting playing with dressing these when i was young 40 years ago,informal
ho scale trains are very hard to find nowadays 20 or 30 years ago every department store had them now you might find them in a lot of hobby stores but at a premium price this is a nice set at a very nice price,informal
not gonna lie it is a bit painful but i believe every girl should own this epilator i have told all my girlfriends about it my bikini line is finally smooth and bump free so glad i discovered this product through amazon and bought based on the good reviews,informal
this product was exactly what i ordered but kinda scared me as i recieved the package because the box seemed previously opened i had to tell my friend i wanted to smell it so i was the one that opened it,informal
get this product it really does work i have tried lots of different drain cleaners with no results ordered this from amazon and now clog free this has to be like sending a mini plumber down the drain to do it himself lol,informal
phase 10 is my favorite game i think i have 3 different copies of it one to play with small children the cards are a little bent one to play with older kids and one to lay with adults this game is such fun,informal
the little lady says it does what she needs and even had me order more for her something about balancing out her hormones all too complicated for any man to understand so i keep it simple she is happy you get 5 stars and a big 2 thumbs up,informal
this is a great kitchen my 15 month and 3 year old daughters love it and have had endless hours of fun playing with it the only down side was that it took it 3 hours to assemble,informal
i absolutely love altoids with such a great price on this pack of 12 tins i can keep a tin in my car and in my purse btw the leftover tins are great for lots of other things too,informal
i bought this for my 23 year old daughter who has a lot of anxiety and stress problems she has only been taking it for a few weeks so we really can not give a fair review but she has said she thinks she is a bit calmer,informal
fun game- more challenging than scrabble i have introduced it to my scrabble friends and everyone likes it every time we have played we all end up with at least one tile we cant use however i think five points is too big a penalty for that,informal
love this product my 2 year old learned her shapes and colors very well using this toy just keep an eye on all the pieces- they can end up scattered throughout the house and lost she loves playing with this though and it has a lot of staying power,informal
i have been taking this now for several days for peripheral neuropathy symptoms and it works even better with much fewer side effects give it a try you will not be disappointed real user btw from north florida,informal
we initially bought this product hoping to enhance our already exciting sex life after taking this product for 15 days my partner and i have not noticed any positive sexually enhancing effects or changes this has turned out to be an expensive disapointment,informal
the extremely sharp tips to this tweezer make an easy task of removing unwanted hair i purchased on years ago which i use to this day i purchased this second one for my travel bag it puts other tweezers to shame,informal
got this for my new grandson he is still teat so he is a little young but i like the toy ok i was playing with it lol have to try it out nice toy for the little guy when he get a little bigger,informal
bought this toy for my 2 year old girl she absolutely loves it and play with it everyday in the beginning i had to help her putting the puzzles but now she can do it on her own great learning toy,informal
i have been looking for a place that carries these and wouldnt ya know it right here at amazon i have ordered them 2 times already my kids love them and so do i they found a loyal customer here :,informal
this is my favorite honey it is a little pricey but it is worth it i could be prejudiced though i grew up in athens and that is what my mom used to always have on hand,informal
my dog loves this toothpaste she gets excited when i get the toothpaste and toothbrush out it really makes brushing her teeth so much easier i even bought some for a friend is dog and she loves it too,informal
not much i can say about this movie that fans of the movie dont already knowwhat i can say is this movie needs better dvd treatment and almost every one can agree with me on that 2disk special edition anyone,informal
i have always used pampers love them this is a great value and so convenient not having to buy them at the store with two little ones at home even better with the subscribe and save offer,informal
i absolutely love this stuff its the best lip balm i have ever used the color is great if you just want a little red and you can reapply a few more times for a more intense strawberry red : definitely going to buy more,informal
i gave it to my mom as a gift she has some circulation problems on her legs she loves it and thinks it has the right pressure only wish it can be a little longer in the length for her,informal
i got this for my 6 year old girl and she loves it and it has not fallen apart yet maybe people just need to teach there children how to be soft with things this is a great swing,informal
if you are looking for the secret ingredient in robitussin i believe i have found it   i got this in addition to the root beer extract i ordered  which was good  and made some cherry soda   the flavor is very medicinal ,formal
i have always purchased star-kist tuna but thought i would try this brand for a change of pace  the taste of the tuna was not pleasant  too much basil and other spices for me ,formal
i first had this drink when my mother brought it back with her from a visit to her home in brittany france and thought it was delicious  i wish it were a bit cheaper but other than that  i love this product,formal
these are healthy and my mixed llasa  tibetan terrier adores them  and they are healthy and his breath does not smell and his teeth are in good shape because of such products  a great healthy product ,formal
this vendor is unscrupulous  she ripped off her cultures from other collectors and shamelessly claims them as her own  she has no conscience and i would highly recommend that you do your purchasing elsewhere ,formal
popchips are an excellent snack  i really like all of the varieties  i use amazon is subscription plan and save some $$  -  i get 1 24-pack box per month  shipped automatically  life is grand,formal
yummy  good flavor  i wish they were softer and not so crumbly      and for some odd reason they give me heartburn  and i never get heartburn  i still like the flavor ,formal
it has a nice strong flavor with no bitterness   how strong is it i would say it is similar in strength to auto-drip using 1 rounded tablespoon of coffee per 8oz of water ,formal
this coffee is very smooth but rather flat compared to starbuck is brews   it does not have any bite to it  if you like a mild coffee  you will enjoy this one ,formal
the best canned clam chowder i have found currently available   very light  nicely seasoned  creamy taste   not fishy or oniony   good amount of minced clams per serving   to find better chowder  it would have to be homemade ,formal
three of us tried it; one of us was barely able to drink it  with ice   i guess this is  like evian  an acquired taste   unless you are able to try a single bottle before purchase  i recommend you pass ,formal
i bought this for my daughter and grandson  they both tried it at different times and they both said it had a funny taste and did not drink it  therefore i will not buy it again ,formal
these cashews were what i was hoping for  they were large and very fresh  they met my expectations i recommend koeze for anyone looking to purchase these especially if they are a gift  i was not disappointed ,formal
the only complaint i have about the product is the price and i wish it were organic as well   other than that it is a great  versatile mix   i have used it for pancakes and cherry cobbler :   ,formal
i ordered in order to get variety of flavored coffees  and have to admit disappointed in the selection  several duplicates of ordinary coffees received  also 2 of the flavors advertised which were my primary reason for ordering were not included ,formal
this large bag of dry pet food is highly recommended for you adult dog  it is also worth purchasing this larger sized bag  or get two of them at once  in order to stock up on this food for a greater length of time ,formal
i was going through about 2 litres per day of various soda drinks   switching to this has really brought down my caloric intake and i have dropped about 5kg with this being the only change in my diet ,formal
this tastes like carbonated orange juice  very tart   it is very expensive compared to easier-to-find similar beverages   if one had allergies or health issues  it might be worth drinking ,formal
the pods worked as described   i did not have overflows  i found the best way to secure the top is to press the raised area in the center of the top  wish they were sold in larger quantities,formal
we grind these wheat berries a bit on the coarse side to get the roughage we prefer wheat bread for  besides the extra nutrition  these berries grind into flour that makes a nice wheat bread with excellent flavor and texture,formal
i would buy this product again and they had great delivery time   the ingredediance are very wholesome for my yorkee is and they seem to be doing quite well eating it   thanx  jim,formal
this organic dark chocolate with currants and hazelnuts is fantastic   i wish the hazelnuts were not chopped up so fine   if the nuts were a little bigger then this would be perfect,formal
these are the only treats i feed my 4 month old kitten  i usually give him 3 treats  3 times a day   when it is time for his treat  i yell treat  treat  treat and he come running,formal
i received one of the banana walnut bars through influenster and thought it was delicious  i wish the nutritional stats were a little bit better  but they were not bad and all-in-all i do think i would buy this product again ,formal
i am thrilled that i can get these through amazon and with prime shipping  much less expensive than paying $4+ in the grocery store per pack   i personally like the turkey even better than the beef  great low carb snack,formal
we are very pleased with the nutiva organic chia seeds   we use a spoonful on our cereal  familia  every morning  we have requested that we receive a shipment every two months ,formal
omaha steaks and other so called gourmet food companys are for people who do not know how to shop locally or follow a recipe calculate the price per pound on these items and compare with your locale grocer ,formal
i have 2 big dogs and they love these treats in their everlasting balls   my golden retriever can make one treat last 2 days  but the black lab cruches the ball and eats the entire thing in 30 minutes ,formal
one of the best dark chocolates made for the mass market  i eat dark chocolate all around the world  and i believe it is as good as you will find  do not save it  eat and enjoy ,formal
it is tough to find cookie these days not overloaded with sugar   these are just slightly sweet  a bit chewy  yet tasty   not overloaded with shortening  either   wish they were more widely available,formal
my local store sells them for 3 99 plus tax with coupon on amazon come to 3 64 per jar no tax  every penny you can save is  well worth it  my toddlers love the strawberry and cherry  can not go wrong ,formal
i did enjoy the snacks  since i am diabetic there are few such snacks i can get away with and this one did not affect my blood sugar adversely  however the cost is more than i can justify  i will be canceling my next shipment ,formal
wow--these are great   i am low-carbing and they not only low carb  1g   but tasty  crunchy  and only 70 calories per bag   my teenage children even love them   i highly recommend these ,formal
no more mixing packets into cold drinks and seeing it settle in the bottom  i use ez sweets in hot  cold drinks  and cooking and baking   this product earns it is high rating  look at per serving price vs  splenda packets ,formal
great product absolutly delicious carton of milk is sterilized so you have a excellant long term shelf life which means it doesn t have to be refrigerated until after you open the carton  my only complaint is that it is rather expensive ,formal
since quaker has started only putting 8 bars in a box instead of 10 bars in a box  amazon is price per granola bar is incorrect   it is really not as good of a deal as it used to be  = ,formal
very good  fast snack  worth the money    i used to make them in the dehydrator   but this is a great price per bar and i am not wasting my time anymore to make them always have one in my purse,formal
once you try this piece of chocolate you will fall in love with it  probably one of the best nonbar chocolates produced in switzerland and europe as a whole  and i think it is rather cheap for the quality you get ,formal
i absolutely love the lemon drops and i wish they were easier to find locally   i have never found any lemon drops like them  in that they have such a strong lemon flavor but not overpowering   they are just right   so delicious,formal
i have sampled many varieties of black tea  but no others were this weak and utterly tasteless  moreover  the natural raspberry flavoring was just barely detectable  of those carried by amazon  i think bigelow is ranks among the highest ,formal
now i know why so many elders like pu-erh  it is really rich  warm  smooth and it is not caffeinated  i believe pu-erh is a type of fully fermented tea   this is a very high quality tea  will continue to buy ,formal
it is a very nice tea with rather strong pu-erh flavor  price is reasonable as well  quick processing  this is my second order  if nothing changes with the seller product  i will order again ,formal
stale and greasy six months prior to expiration   it did not look greasy but it coated my tongue with a greasy film    i should have asked for a refund but did not attempt this   garbage item ,formal
three matzo balls per can  only three  lots of broth though  not as good as homemade  of course  but perfect for when you are at work and need a little comfort the cans are nice for transport  will not break in your bag,formal
packing was not appropriate  the cardboard box was torn in several places  cans were dented  one can had broken and leaked over at least 4 other cans causing a smelly mess  it was quite unpleasant ,formal
if you like white cheddar popcorn  you may love this transformation of it into an easy to eat chip that is low in fat and sodium  only 130 calories per serving  it is a great snack for parties and healthier than potato chips ,formal
warning when you enter canned cat foor this product  which is for dogs showed up and  because the print is so small and i thought i was looking at cat food  i ordered it  who is running this railroad anyway,formal
our toddler loves these puffs  all the flavors  great to pack on the go   not many calories per serving but its better than nothing if the baby wants to take nothing else ,formal
i had purchased this for my family  a little overpriced but i would purchase again   it is just a tad sweet with only 100 calories per bottle   my son takes these with his lunch for school ,formal
this product was delivered on time  but i can not say that it was worth the money   when you look at the price per oz  it becomes much more expensive than you think ,formal
it is flavored water   not much to review as far as the product itself   one would not buy it if they didnt like the taste   better price than buying in convenience store   very fast delivery ,formal
he takes his mini bone into another room and eats it facing away from us  we believe he does this in order to hide it and be sure we will not take it away ,formal
the product was just as stated \ the wonderful cheesey taste that only kraft mac and cheese has \ only now it can be shaken onto anything \ popcorn was a given but when i sprinkled it on to my no sauce meatballs i was hooked ,formal
this is my favorite adult cereal - low in sugar and fats  high on crunch  flavor  and fiber   recommend that parents start their kids on this cereal instead of the sugar-coated cereals ,formal
why do soup makers kill us with salt  why cant they let us put some in if we want it   i ended up doubling the water and adding split peas to try to get the salt content per bowl down ,formal
i am use to getting fresh roasting chestnuts and am dissapointed with the pre-roasted ones   they were mushy and did not have a lot of flavor   i would not recommend them   incidentally  they were originally roasted on 9 23 08 ,formal
my dog chihuaha mix  absolutelty loves these  he waits to get one every morning  it is the only thing he will sit still for  as he is only 9 months old & very energetic ,formal
oreos are the best  no doubt  and these small packs are so convinent for carrying around with a lunch and such  love it  in an adult and i pack it in my lunches ,formal
i got these as a gift for christmas  and i am still marveling at how good they are  everyone who has sampled one has been thoroughly impressed give these a try  you will not be disappointed ,formal
my doggy loves these treats  but cannot find them any longer in the pet store i usually shop in this type of container   these were rather expensive for the size compared to the ones i bought at the pet store ,formal
this item contains genetically modified ingredients and therefore i will no longer be purchasing from kellogg is until they change to gmo free items  for more information on gmo is go to [   ],formal
the honey is great but upon weighing the contents their is only 15 5 ounces of honey and not 16  not a huge deal but lies none the less  amazon owes me 3 ounces of honey for the case i just ordered,formal
thanks quaker for shorting all the boxes now to 8 count and charging the same price per box   so a 20% price hike amazon  uh you might want to change the picture from the 10 count box ,formal
these are to die for  they are absolutely my favorite candy  if you like peanut butter and white chocolate  you must try these  once i did  i did not like the regular reese is cups anymore  i am totally addicted--try them,formal
this cat food is somewhat pricey  but it is worth it when i see how much my cats enjoy it  it does not have any fillers or other questionable ingredients  i hope i am adding time to their lifespans,formal
refreshing and great fast oolong tea   it was much cheaper to buy it in the case from amazon    i saved $1 75 per can   almost 2 times the saving    fast and easy transaction   ,formal
the coffee is good  but i have been trying to cancel the auto shipments but its impossible to find any way for customer service to help  therefore they continue sending it and i have to keep sending it back ,formal
i discovered these biscuits in the states some years ago - upon returning i found only winn dixies the store to sell them - unlike the traditional italian homedae puff pastry ones they are just as tasty   not too sweet and lovely with cheese,formal
i will be re-ordering   great mix of flavors and only 3 pts a bag for weight watcher points   also there are 65 fries per 1 oz bag   nice to have something different to choose from ,formal
i have purchased these fries before---both in this flavor and the other flavors available   they are great tasting and only have 110 calories per bag   i would highly recommend this product to anyone ,formal
these kashi bars are some of the very few you can buy that are not coated in chocolate   they are chewy and take longer to eat therefore making them satisfying   they are loaded with protein  fiber and not too much sugar ,formal
this product is absolutely perfect for me  make sure to drink at least an eight ounce glass of water with this bar  the taste is like a candy bar and it is as filling as a meal  i love it ,formal
my 4 shelties love the nb beef  i use it for clicker training; mixed with cheerios or pea size bits for a high value treat but low calorie   smells great  makes you want to lick your hands too ,formal
arrived on time and was as expected   appears to be the least expensive per serving that is available  even on line   the larger version  54-count  was less expensive per cup  but was out of stock at the time ,formal
a very good blend of iced tea and lemonade   for those of you who enjoy an arnold palmer in the warmer months  this is pertfect for you  add lots of ice and brew in the 8 oz  or 10 os  settings ,formal
this tastes extremely similar  if note exactly the same  as the regular version of celestial seasonings india spice chai tea  which has caffeine in it  delicious i bought it in bulk  and am enjoying 1-3 cups per day ,formal
the flavor is great  it is not packed with too much water  it is not too salty  and i can not beat the price per ounce even when the smaller cans are on sale  it freezes easily ,formal
this is a very good chilli mix for cincinnati style chilli   it reminds me of the great chilli parlors when i lived there  yummy recommend you serve it over spaghetti  topped with kidney beans  green onions and sharp cheddar cheese ,formal
total bummer because these cookies truly are delicious   just bought a box at trader joe is  ate one cookie with my tea  loved it  then i read the trans fat content  1g per cookie   so i had to throw them away,formal
i find the crisps dissolve in your mouth and are not especially filling   it is pretty tasty and an unbelievable 40 calories per pack   but i think i will stick to regular apples as more filling and tastier ,formal
not my cup of tea  or coffee ; but my wife enjoys flavored coffees and this is her favorite  i do admit to enjoying the aroma  but give me regular flavored coffee anytime  also  the price per cup can not be beat ,formal
this is a great product  great value   i take bottles per day  it gives me a nice boost of energy   like to take it first thing in the morning and at 3pm or after lunch   great taste ,formal
tea is rather bland but my main disappointment is that it hardly has a vanilla flavour  package mentions carob and natural flavour  not organic i assume   do not know if the carob overpowers the flavour and give a rather strange flavour   ,formal
this is coffee in a pod  so one can not compare it with fresh-ground coffee   however  for a pod it is very tasty   sustainability is just as important as convenience  so this wolfgang puck fair-trade organic pod is a great option ,formal
i find equal yellow as good or better than splenda yellow and buying it on amazon on a scheduled basis gives a lower cost than the store  therefore i rank equal yellow above the splenda version  it is not just equal,formal
these were recommended by my vet   they break apart pretty easily for my small dogs while the big dogs get a whole bone   it is the enzymes that help the teeth   wish they were less expensive however  ,formal
have not come across this product in any store and find it very good  my dogs like it and would only have one comment to make it smaller for small dogs instead of one size fits all,formal
there is something so fantastic about a giant marshmallow on top of a cookie and covered in chocolate  each one is pretty big and fluffy  but be warned you get about 18 per package and they go quick you really need self control with these,formal
just the product i have been searching for years for at local grocery stores   i will make my food purchases through online and screw the brick and mortar stores for refusing to stock the items the public really wants to buy ,formal
i was trying to drink more green tea but found most to be rather tasteless  then i tried the green chai tea and i love it  it has a richer taste with all the various spices it has blended with the green tea ,formal
i like it - it is fairly light compared to some i tried   i did notice that you can get it from giant foods supermarkets  mid atlantic chain  for 3 clams per box if you want to try it before ordering so many ,formal
this is yummy coffee but does not taste like pumpkin per se  just a sweeter blend really  i do not think it is worth the money if pumpkin spice is what you are after,formal
i bought these for the kids to eat whilst on their summer vacation   they are ideal for putting in lunch boxes and taking along as snacks   ideal for playdates too as the chocolate in the chips is not messy ,formal
my standard of reference for canned espresso is  starbucks doubleshot espresso drink  12 - 6 5 oz  cans  and this espresso does not have the bite of doubleshot  but it has only 50 calories  so you compromise flavour for low calories ,formal
this is about the quickest meal you can make  20 minutes tops   use the precooked chicken strips and lee kum kee sauce per instructions  steamed rice and brocolli   even the tea is done,formal
wow this is a perfect product to upset michelle obama: it keeps forever  tastes like dessert  and is good for you   might even make you fat  michelle  which is a great american feature ,formal
wow  this mixed bag of candy is pricey on here  i bought at my local walmart for under ten dollars  i am going to give it out to the trick-or-treaters on halloween night ,formal
this is absolutely the best product available if you make your own mayonnaise  however  buying it at the local market means taking out a second mortagage  therefore  buy it online in quantity and save 50% off the local market price ,formal
these were very small and did not hold the same bold flavor as the lollipops do  a little disappointed with the amount and the size per box  next time i will definately order the lollipops,formal
my vet prescribed these vitamins for my dogs   they are doing well and they love the taste   my dogs think they are treats  i wish my own vitamins were this good,formal
my doctor recommended that i drink oolong tea with buckwheat honey twice a day to soothe coughs   this tea is excellent  packaged nicely and reasonably priced   i plan to buy all the tea i use from this vendor ,formal
love the tea  especially if brewed strong and then added to my decaf tea  gives it a good hint of flavor  wish the bags were bigger and better to use for a large container of tea  instead of a cup  good price,formal
our dog gets one per day after he has gone outside to take care of his morning duty  he loves them so much  he starts howling to be let back inside to get his reward ,formal
i am not impressed with this garlic powder  the garlic powder is very powdery and does not seem to have a strong garlic flavor  it is a very strange product indeed   do not recommend ,formal
these are great for on the go     the family grabbed them on the way out and everyone was smiling while munching will order again    note: these are salt and pepper   so expect the flavor,formal
i bought this as a training treat for my little puppy and his siblings  whom i am fostering  and they all love it so for the amount of treats that you get in the bag and for the price  it is a great buy,formal
i believe i have tried all the coffee t-discs for the tassimo   the maxwell french roast hands down is my favorite   i will still try all new products offered but i usually go back the the french roast ,formal
i cannot believe how expensive these are  even at the local grocery store they are only $ 69 per packet  full price   when you add in shipping  you are paying over a dollar a packet  outrageous,formal
i use this everyday in my tea   because it is so sweet  i use less and am therefore getting less calories than i would with regular sugar   it is a delicious substitute   no problems with the shipping either ,formal
we use this in place of and along with pancake syrup and i use in so many recipes   it tastes great and amazon has it at a great price versus what i would pay at my local grocery store,formal
i was rather disappointed  this sounded so wonderful in theory   in practice it was okay   not great  not horrible  just okay  definitely not up to any hype    ,formal
i ordered this gum because my dentist suggested i chew gum with xylitol  the price was great for this gum  it tastes great and i chew it all the time  even my 5 year old son likes it ,formal
since i love chocolate  i was anxious to try this coffee   it smells great but the taste is rather weak  and it certainly does not taste like chocolate   i am not going to buy it again ,formal
this coffee is far better than what one could normally buy at this price point  though not quite the star that some coffees costing three times the price are  it is a very good coffee value ,formal
with 2 chiclets per very small box  this is perfect for the purse  pocket or car  product stays fresher this way and less spillage loss  would make a nice halloween alternative to candy ,formal
this ready-made pie crust is the best  low in fat  no trans fat  and great taste  can use as is or bake for a few minutes to bring out the flavor  wish it were more readily available,formal
great price using amazon is subscription service   the bars are a satisfying snack when i hike or bike even at work   highly recommend but do not let them sit around for they do expire due to chemicals used to preserve,formal
it does indeed remind me of coconut cream pie  tastes decadent but is far better for you than coconut cream pie ;  i have tried all the larabar flavors and this is my favorite  definitely worth a try ,formal
this is my favorite raw bar  i cannot believe the price i see these bars for up to $2 00 per bar  i do automatic shipment on this product and get 15% off plus free shipping  i love them thanks melissa :- ,formal
pros: easy mix 10 cals per pack  cons: taste bitter & fake does not taste like pineapple at all  i gave it a try on 3 different days and it just got worse and worse   yuck,formal
this product came to me and was out of date so i couldnt even use it furthermore i complained about and was told i would be given new product but have not received it as of yet   great customer service huh,formal
my kids go through these at an alarming pace   buying them at the grocery store would break the bank but amazon makes it affordable   use the auto deliver to get it even cheaper ,formal
not very pleased with the performance of this machine: the espresso is very good but it does not come out hot  you have to preheat the cup ahead of time in order to be ok ,formal
my 13-month-old has been eating these for several months  and can not get enough of them the ingredients are good  great for self-feeding  and my baby acts like it is candy  she would eat a can per sitting if i would let her,formal
this is very good blend nice body and hearty flavor definitely worth a try if you have not yet  i still prefer starbucks medium breakfast blend but i will buy this every once in a while for a change of pace ,formal
this is definitely not the original formula that one can buy in the grocery store  one box might not have been too bad but we had to eat through the complete order of multiple boxes we were quite disappointed ,formal
i like the flavor of these--i wish sour cream and onion chex mix was more widely available at stores   however  please note that this is not chex mix   there are only chex in the bag; the bag contains no pretzels or other carbs ,formal
bought this box on sale and they are worth every penny i paid  this was my first time trying these 2 flavors  as stated they are good but i still prefer the spice of the banana walnut :  still rating it five stars for the price,formal
got these in warehouse deals for 50 cents per cookie  a damn good deal and a damn good cookie   given that each cookie is wrapped they last a long time   if cookies are your thing  try these,formal
i recently ordered the breakfast cookies and find them rather unpleasant to eat  perhaps if i were in a situation where that is the only thing i had to eat it would not be quite so bad  i do not know ,formal
even though a bit pricey per cup  i am addicted to my keurig coffee maker   i like variety and this sampler has a great selection   my favorite is are the newman is own and the gm dark magic ,formal
finally a healthy graham cracker that is not filled with salt and or sugar   i like the flavor very much   i put a piece of 70% chocolate on the top and it is a great snack and still rather healthy ,formal
this is a great sampler that came promptly as stated by the vendor  i was disappointed to find out the company is essentially for fund raisers so i am not able to order from them again ,formal
i was a little disapointed as they were a gift  the shipping was not adequate and consequently the case for the chocolates came loose and some of the liqueurs had leaked and were sticky ,formal
i have tried all kinds of k-cups and this is my favorite   it is rather mellow and for myself being a cream sugar guy  i prefer this black and plain due to the smooth taste ,formal
paid only $22 with free shipping for 96 teenies compared to about $35 at the pet store  how can you go wrong with a deal like that  the dog begs for his daily greenie  got to have them ,formal
our three dogs are addicted to greenies  even at one treat per day it has become an expensive habit but one we are willing to promote   we were thrilled to find such a great price and free shipping,formal
i was quite disappointed with the rice veggie bowl mix  very dull  rather tasteless   i do not know that i will use up the remaining 11 dishes   i may donate them to a food kitchen  d  heliotis,formal
